file_idx,event_id,fprompt,integral,tpc,det,n_valid
6,54,0.4513842463493347,102.54818725585938,3,14,1
6,234,0.31706729531288147,170.09225463867188,7,11,1
6,237,0.5347173810005188,75.03573608398438,5,15,1
6,240,0.6436163187026978,39.46912384033203,6,4,1
6,344,0.29109126329421997,136.1703643798828,6,14,1
6,417,0.3985089659690857,100.26789855957031,5,4,1
6,496,0.39549487829208374,129.710693359375,7,6,1
6,548,0.495510995388031,93.12361907958984,6,13,1
6,585,0.37197649478912354,116.14401245117188,6,2,1
6,682,0.48496800661087036,67.17947387695312,4,13,1
6,1082,0.8440876007080078,33.85847473144531,6,14,1
6,1188,0.4408387243747711,207.04257202148438,0,3,2
6,1272,0.4723970592021942,65.3014144897461,2,2,1
6,1414,0.23186655342578888,197.71421813964844,5,10,1
6,1534,0.4790411591529846,52.492919921875,1,10,1
7,103,0.42662206292152405,343.1579895019531,5,15,1
7,119,0.8792974352836609,37.138336181640625,0,6,1
7,564,0.6479872465133667,242.2731170654297,2,6,1
7,576,0.28689610958099365,148.76548767089844,4,3,1
7,841,0.1641286313533783,198.9968719482422,5,11,3
7,1188,0.26433467864990234,119.7945327758789,6,2,1
7,1360,0.6425457000732422,74.60945129394531,4,14,1
7,1501,0.42569324374198914,61.34067916870117,7,12,1
8,60,0.44493043422698975,120.57258605957031,5,14,2
8,127,0.4030083119869232,220.17100524902344,7,6,2
8,210,0.44782140851020813,122.41355895996094,0,3,1
8,220,0.2985670566558838,248.6451416015625,4,5,1
8,385,0.32565414905548096,315.9263916015625,6,13,1
8,466,0.8915523886680603,41.194149017333984,7,15,1
8,522,0.44143226742744446,69.07478332519531,6,2,1
8,536,0.3389645516872406,168.095947265625,6,9,1
8,734,0.677076518535614,48.2076416015625,1,11,1
8,763,0.5756018757820129,60.27353286743164,0,11,1
8,939,0.31961554288864136,169.04190063476562,5,6,1
8,1041,0.3015863597393036,156.30758666992188,7,3,2
9,2,0.501313328742981,74.76705169677734,7,8,1
9,58,0.4702969789505005,67.84375,2,5,1
9,173,0.31206807494163513,93.77009582519531,7,14,1
9,193,0.35775595903396606,261.7965087890625,4,11,2
9,249,0.6641054749488831,54.12297821044922,7,13,1
9,318,0.3238343596458435,132.1418914794922,6,15,4
9,489,0.4638615548610687,87.31819152832031,7,2,1
9,559,0.38910725712776184,91.65663146972656,6,0,2
9,567,0.6166768670082092,54.51316452026367,4,3,1
9,1138,0.445107638835907,83.81727600097656,7,11,1
9,1243,0.3504539728164673,82.22422790527344,0,13,1
9,1292,0.3922044634819031,69.27714538574219,5,10,1
9,1319,0.4501346945762634,182.23641967773438,4,6,1
9,1340,0.33404359221458435,284.6319885253906,1,14,1
9,1367,0.529014527797699,57.67365264892578,6,14,1
9,1539,0.4844615161418915,351.8857727050781,6,2,1
